IK14,Disease,mendel_clinvar,mendel_ot_causal,mendel_max,depmap_dep_lin,depmap_selectivity,mi_raw,mi_within_disease_pct,mi_genetics,_depmap_has,_mi_route
GHASVSINZRGABV,Metastatic Pancreatic Adenocarcinoma,0.0,0.0,0.0,-1.1877833202112835,-0.39524810081177164,1.1877833202112835,0.5,0.0,1,depmap
GHASVSINZRGABV,Nasopharyngeal Carcinoma,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
GHASVSINZRGABV,Hepatocellular Carcinoma,0.0,0.0,0.0,-0.7189792516404,0.07355596775911188,0.7189792516404,1.0,0.0,1,depmap
GHASVSINZRGABV,Pancreatic Cancer,0.0,0.0,0.0,-1.1877833202112835,-0.39524810081177164,1.1877833202112835,0.6666666666666666,0.0,1,depmap
GHASVSINZRGABV,Urinary Bladder Neoplasms,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
RTHCYVBBDHJXIQ,"Depressive Disorder, Major",0.0,0.0,0.0,0.0,0.0,0.663267698464219,1.0,0.663267698464219,0,genetics
XTULMSXFIHGYFS,COPD,0.0,0.0,0.0,0.0,0.0,0.5748219056004791,1.0,0.5748219056004791,0,genetics
WMWTYOKRWGGJOA,chronic cough,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
OVBPIULPVIDEAO,Chronic Kidney Disease,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
ZZUFCTLCJUWOSV,Cirrhosis,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
UGJMXCAKCUNAIE,overactive bladder,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
UGJMXCAKCUNAIE,Alcohol Use Disorder,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
SDUQYLNIPVEERB,Nasopharyngeal Carcinoma,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
SDUQYLNIPVEERB,Hodgkin Lymphoma,0.0,0.0,0.0,-3.143186432660445,0.042625130447488946,3.143186432660445,1.0,0.0,1,depmap
SDUQYLNIPVEERB,Non-Small Cell Lung Cancer,0.0,0.0,0.0,-3.2498589886500917,-0.06404742554215792,3.2498589886500917,1.0,0.0,1,depmap
SDUQYLNIPVEERB,Breast Cancer,0.0,0.0,0.0,-3.244745184577926,-0.05893362146999204,3.244745184577926,1.0,0.0,1,depmap
SDUQYLNIPVEERB,Triple Negative Breast Cancer,0.0,0.0,0.0,-3.244745184577926,-0.05893362146999204,3.244745184577926,1.0,0.0,1,depmap
SDUQYLNIPVEERB,Urothelial Carcinoma,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,genetics
SDUQYLNIPVEERB,"Carcinoma, Non-Small-Cell Lung",0.0,0.0,0.0,-3.2498589886500917,-0.06404742554215792,3.2498589886500917,1.0,0.0,1,depmap
SDUQYLNIPVEERB,Metastatic Breast Cancer,0.0,0.0,0.0,-3.244745184577926,-0.05893362146999204,3.244745184577926,1.0,0.0,1,depmap
SDUQYLNIPVEERB,Ovarian Cancer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
SDUQYLNIPVEERB,Diffuse Large B-Cell Lymphoma,0.0,0.0,0.0,-3.143186432660445,0.042625130447488946,3.143186432660445,1.0,0.0,1,depmap
SDUQYLNIPVEERB,Metastatic Pancreatic Adenocarcinoma,0.0,0.0,0.0,-3.285229495153491,-0.09941793204555704,3.285229495153491,1.0,0.0,1,depmap
YALNUENQHAQXEA,Polycythemia Vera,0.0,0.0,0.0,0.0,0.0,0.2741767897228411,0.5,0.2741767897228411,0,genetics
XXSMGPRMXLTPCZ,preeclampsia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
XXSMGPRMXLTPCZ,Systemic Lupus Erythematosus,1.0,0.8274613634158176,1.0,0.0,0.0,0.7731204207945429,1.0,0.7731204207945429,0,genetics
XXSMGPRMXLTPCZ,pneumonia,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0,genetics
XYFPWWZEPKGCCK,Mantle Cell Lymphoma,0.0,0.0,0.0,-0.12782927447705325,-0.11713577377976685,0.12782927447705325,0.0,0.4559480982087158,1,depmap
HEFNNWSXXWATRW,Acute Pain,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
IFSDAJWBUCMOAH,Chronic Lymphocytic Leukemia,0.0,0.0,0.0,-0.30676416979093446,-0.10660273206553991,0.30676416979093446,0.8,0.0,1,depmap
KTUFNOKKBVMGRW,Graft-versus-host Disease,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
KTUFNOKKBVMGRW,GIST,0.0,0.0,0.0,0.0,0.0,0.908559202751775,1.0,0.908559202751775,0,genetics
SHGAZHPCJJPHSC,acne vulgaris,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
YQEZLKZALYSWHR,Treatment Resistant Depression,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
YQEZLKZALYSWHR,Acute Ischemic Stroke,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
YQEZLKZALYSWHR,critical illness,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
YQEZLKZALYSWHR,Pain,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,genetics
YQEZLKZALYSWHR,status epilepticus,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
YQEZLKZALYSWHR,Acute Traumatic Pain,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
OZWKMVRBQXNZKK,Pain Management,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
WMDSZGFJQKSLLH,Septic Shock,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
MJIHNNLFOKEZEW,Idiopathic Pulmonary Fibrosis,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
MJIHNNLFOKEZEW,Peptic Ulcer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
VHOGYURTWQBHIL,Rheumatoid Arthritis,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0,genetics
GOTYRUGSSMKFNF,Diffuse Large B-Cell Lymphoma,0.0,0.0,0.0,-2.0049650840751414,0.09601874168245628,2.0049650840751414,1.0,0.0,1,depmap
WOSKHXYHFSIKNG,renal cell carcinoma,0.0,0.0,0.0,-0.3374812002666932,-0.15324261930068575,0.3374812002666932,1.0,0.6517524759394587,1,depmap
HPJKCIUCZWXJDR,Early Breast Cancer,0.0,0.0,0.0,-0.0492118307572316,-0.03621052123357958,0.0492118307572316,0.0,0.0,1,depmap
VVIAGPKUTFNRDU,Colorectal Cancer,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0,genetics
VVIAGPKUTFNRDU,Metastatic Colorectal Cancer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,genetics
VVIAGPKUTFNRDU,Hepatocellular Carcinoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,genetics
VVIAGPKUTFNRDU,Neoplasms,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
HPHUVLMMVZITSG,epilepsy,0.0,0.7568738430264683,0.7568738430264683,0.0,0.0,0.7568738430264683,0.2857142857142857,0.7568738430264683,0,genetics
HPHUVLMMVZITSG,Septic Shock,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
HPHUVLMMVZITSG,status epilepticus,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
WTDRDQBEARUVNC,Parkinson Disease,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
WWYNJERNGUHSAO,contraception,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
NNJVILVZKWQKPM,Stroke,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
NNJVILVZKWQKPM,"Infertility, Female",0.0,0.0,0.0,0.0,0.0,0.3111997752973888,1.0,0.3111997752973888,0,genetics
NNJVILVZKWQKPM,Cough,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
JGCMEBMXRHSZKX,CTEPH,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
JGCMEBMXRHSZKX,"Hypertension, Pulmonary",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
PSGAAPLEWMOORI,Endometrial Cancer,0.0,0.0,0.0,0.0019205742360772224,-0.014815980696632956,-0.0019205742360772224,0.25,0.0,1,depmap
SGDBTWWWUNNDEQ,AL Amyloidosis,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
SGDBTWWWUNNDEQ,Acute Myeloid Leukemia,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0,genetics
KBOPZPXVLCULAV,inflammatory bowel disease,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
XZWYZXLIPXDOLR,COPD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
XZWYZXLIPXDOLR,Autosomal Dominant Polycystic Kidney Disease,0.0,0.0,0.0,-0.08603982928647336,-0.023094222035017334,0.0,1.0,0.0,1,genetics
XZWYZXLIPXDOLR,Parkinson Disease,0.0,0.7447152270742359,0.7447152270742359,0.0,0.0,0.7447152270742359,1.0,0.7447152270742359,0,genetics
XZWYZXLIPXDOLR,preeclampsia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
XZWYZXLIPXDOLR,Type2 Diabetes Mellitus,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
XZWYZXLIPXDOLR,schizophrenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,genetics
XZWYZXLIPXDOLR,Tuberculosis,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
XZWYZXLIPXDOLR,Familial adenomatous polyposis,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
XZWYZXLIPXDOLR,Prostate Cancer,0.0,0.0,0.0,-0.04544749407289953,0.01749811317855649,0.04544749407289953,0.21428571428571427,0.0,1,depmap
XZWYZXLIPXDOLR,Idiopathic Pulmonary Fibrosis,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
USSIQXCVUWKGNF,"Pain, Postoperative",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
FBOZXECLQNJBKD,Graft-versus-host Disease (GVHD),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
FBOZXECLQNJBKD,Acute Myeloid Leukemia,0.0,0.0,0.0,-1.120280246411106,-0.30080046300056895,1.120280246411106,0.6,0.2913204382154888,1,depmap
FBOZXECLQNJBKD,giant cell arteritis,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
FBOZXECLQNJBKD,severe aplastic anemia,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,genetics
FBOZXECLQNJBKD,juvenile idiopathic arthritis,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
VHRSUDSXCMQTMA,acute respiratory distress syndrome,0.0,0.0,0.0,0.0,0.0,0.3457606411416095,1.0,0.3457606411416095,0,genetics
VHRSUDSXCMQTMA,Influenza,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
VHRSUDSXCMQTMA,Acute Ischemic Stroke,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
VHRSUDSXCMQTMA,Multiple Sclerosis,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.0,0,genetics
VHRSUDSXCMQTMA,Systemic Lupus Erythematosus,0.0,0.0,0.0,0.0,0.0,0.3124764299723732,0.5,0.3124764299723732,0,genetics
VHRSUDSXCMQTMA,Lupus Nephritis,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
VHRSUDSXCMQTMA,Carpal Tunnel Syndrome,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
VHRSUDSXCMQTMA,Diffuse Large B-Cell Lymphoma,0.0,0.0,0.0,-0.016770117166875084,-0.009264895548721999,0.016770117166875084,1.0,0.0,1,depmap
PLBHSZGDDKCEHR,Carpal Tunnel Syndrome,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
TTWJBBZEZQICBI,Gastroenteritis,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
IUBSYMUCCVWXPE,"Muscular Dystrophy, Duchenne",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
DYKFCLLONBREIL,Rheumatoid Arthritis,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0,genetics
DYKFCLLONBREIL,intracerebral hemorrhage,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
DYKFCLLONBREIL,Ischaemic Stroke,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
PBAPPPCECJKMCM,ureteral stent-related symptoms,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
XAYGBKHKBBXDAK,Sickle Cell Disease,0.0,0.0,0.0,0.0,0.0,0.456115279178059,1.0,0.456115279178059,0,genetics
KKZJGLLVHKMTCM,Acute Myeloid Leukemia,0.0,0.0,0.0,-2.314612267788222,0.22137704331007368,2.314612267788222,0.8,0.0,1,depmap
BQJCRHHNABKAKU,"Pain, Postoperative",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
BQJCRHHNABKAKU,Pain Management,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
BQJCRHHNABKAKU,Pain,0.0,0.0,0.0,0.0,0.0,0.5236630062353352,0.8333333333333334,0.5236630062353352,0,genetics
RTGDFNSFWBGLEC,Graft-versus-host Disease (GVHD),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
RTGDFNSFWBGLEC,Graft-versus-host Disease,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
UZHSEJADLWPNLE,opioid use disorder,0.0,0.0,0.0,0.0,0.0,0.8551488348715596,1.0,0.8551488348715596,0,genetics
DQCKKXVULJGBQN,obesity,0.0,0.0,0.0,0.0,0.0,0.4396185366019365,0.5,0.4396185366019365,0,genetics
DQCKKXVULJGBQN,opioid dependence,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
ZBBHBTPTTSWHBA,Acute Ischemic Stroke,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
SNICXCGAKADSCV,nicotine dependence,0.0,0.0,0.0,0.0,0.0,0.8114041190865997,1.0,0.8114041190865997,0,genetics
HYIMSNHJOBLJNT,Preterm premature rupture of membranes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
XZXHXSATPCNXJR,Systemic Sclerosis,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
PCHKPVIQAHNQLW,Cancer,0.0,0.18237923928348632,0.18237923928348632,0.0,0.0,0.6815463541165917,1.0,0.6815463541165917,0,genetics
PCHKPVIQAHNQLW,Neoplasms,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
YQNQNVDNTFHQSW,hepatic encephalopathy,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
VIKNJXKGJWUCNN,Endometriosis,0.0,0.0,0.0,0.0019205742360772224,-0.014815980696632956,0.5256683512342566,1.0,0.5256683512342566,1,genetics
IMONTRJLAWHYGT,Endometriosis,0.0,0.0,0.0,0.0019205742360772224,-0.014815980696632956,0.5256683512342566,1.0,0.5256683512342566,1,genetics
KVWDHTXUZHCGIO,Chemotherapy Induced Nausea and Vomiting,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
KVWDHTXUZHCGIO,Multiple Myeloma,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
FDLYAMZZIXQODN,Endometrial Cancer,0.0,0.0,0.0,-0.18685696513899464,0.022428073780887986,0.18685696513899464,0.75,0.0,1,depmap
SUBDBMMJDZJVOS,Breast Cancer,0.0,0.0,0.0,0.014031931373713868,0.020778221853816697,-0.014031931373713868,0.15384615384615385,0.0,1,depmap
FELGMEQIXOGIFQ,Gastroenteritis,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
XRVDGNKRPOAQTN,"Colitis, Ulcerative",0.0,0.0,0.0,0.0,0.0,0.0442216758816547,1.0,0.0442216758816547,0,genetics
RCINICONZNJXQF,Endometrial Cancer,0.0,0.0,0.0,-1.7999085372905892,0.1554867162697675,1.7999085372905892,1.0,0.0,1,depmap
RCINICONZNJXQF,Non-Small Cell Lung Cancer,0.0,0.0,0.0,-1.7482893083390767,0.20710594522128,1.7482893083390767,1.0,0.0,1,depmap
RCINICONZNJXQF,Metastatic Pancreatic Cancer,0.0,0.0,0.0,-1.733920274771001,0.22147497878935574,1.733920274771001,0.5,0.0,1,depmap
RCINICONZNJXQF,Bladder Cancer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
RCINICONZNJXQF,Metastatic Pancreatic Ductal Adenocarcinoma,0.0,0.0,0.0,-1.733920274771001,0.22147497878935574,1.733920274771001,0.0,0.0,1,depmap
RCINICONZNJXQF,Pancreatic Cancer,0.0,0.0,0.0,-1.733920274771001,0.22147497878935574,1.733920274771001,0.8333333333333334,0.0,1,depmap
RCINICONZNJXQF,"Carcinoma, Non-Small-Cell Lung",0.0,0.0,0.0,-1.7482893083390767,0.20710594522128,1.7482893083390767,1.0,0.0,1,depmap
RCINICONZNJXQF,Cancer,0.0,0.0,0.0,0.0,0.0,0.4779125267362147,1.0,0.4779125267362147,0,genetics
RCINICONZNJXQF,SCLC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
RCINICONZNJXQF,Neoplasms,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
RCINICONZNJXQF,Urothelial Carcinoma,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,genetics
RCINICONZNJXQF,Advanced Endometrial Cancer,0.0,0.0,0.0,-1.7999085372905892,0.1554867162697675,1.7999085372905892,1.0,0.0,1,depmap
WBXPDJSOTKVWSJ,Non-Small Cell Lung Cancer,0.0,0.0,0.0,-0.9446053657300832,-0.1251255823195463,0.9446053657300832,1.0,0.0,1,depmap
WBXPDJSOTKVWSJ,"Carcinoma, Non-Small-Cell Lung",0.0,0.0,0.0,-0.9446053657300832,-0.1251255823195463,0.9446053657300832,1.0,0.0,1,depmap
WBXPDJSOTKVWSJ,Cancer,0.0,0.7018351466212964,0.7018351466212964,0.0,0.0,0.7018351466212964,1.0,0.7018351466212964,0,genetics
WBXPDJSOTKVWSJ,Neoplasms,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
SONNWYBIRXJNDC,Acute Ischemic Stroke,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
QYSPLQLAKJAUJT,contraception,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
OIGNJSKKLXVSLS,Follicular Lymphoma,0.0,0.0,0.0,-0.016770117166875084,-0.009264895548721999,0.016770117166875084,0.0,0.0,1,depmap
OIGNJSKKLXVSLS,acute respiratory distress syndrome,0.0,0.0,0.0,0.0,0.0,0.3457606411416095,1.0,0.3457606411416095,0,genetics
OIGNJSKKLXVSLS,Glaucoma,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
OIGNJSKKLXVSLS,Influenza,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
OIGNJSKKLXVSLS,"Glomerulonephritis, IGA",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
OIGNJSKKLXVSLS,Acute Ischemic Stroke,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
OIGNJSKKLXVSLS,Multiple Sclerosis,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.0,0,genetics
OIGNJSKKLXVSLS,Prostate Cancer,0.0,0.0,0.0,-0.14926338368421263,-0.14175816206605954,0.14926338368421263,0.35714285714285715,0.2279740491043579,1,depmap
OIGNJSKKLXVSLS,Systemic Lupus Erythematosus,0.0,0.0,0.0,0.0,0.0,0.3124764299723732,0.5,0.3124764299723732,0,genetics
OIGNJSKKLXVSLS,Lupus Nephritis,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
OIGNJSKKLXVSLS,Carpal Tunnel Syndrome,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
OIGNJSKKLXVSLS,Chronic Graft Versus Host Disease,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
OIGNJSKKLXVSLS,Diffuse Large B-Cell Lymphoma,0.0,0.0,0.0,-0.016770117166875084,-0.009264895548721999,0.016770117166875084,1.0,0.0,1,depmap
LRJOMUJRLNCICJ,Carpal Tunnel Syndrome,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
XOFYZVNMUHMLCC,Follicular Lymphoma,0.0,0.0,0.0,-0.016770117166875084,-0.009264895548721999,0.016770117166875084,0.0,0.0,1,depmap
XOFYZVNMUHMLCC,giant cell arteritis,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
XOFYZVNMUHMLCC,Multiple Myeloma,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
XOFYZVNMUHMLCC,Diffuse Large B-Cell Lymphoma,0.0,0.0,0.0,-0.016770117166875084,-0.009264895548721999,0.016770117166875084,1.0,0.0,1,depmap
XOFYZVNMUHMLCC,Chronic Graft Versus Host Disease,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
MVFGUOIZUNYYSO,"Infertility, Female",0.0,0.0,0.0,0.0,0.0,0.3111997752973888,1.0,0.3111997752973888,0,genetics
WIKYUJGCLQQFNW,migraine,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
GZUITABIAKMVPG,Breast Cancer,1.0,0.27820844960907676,1.0,-0.33033499306052333,-0.2774030028172715,0.33033499306052333,0.7307692307692307,0.8496114818642673,1,depmap
RHXHGRAEPCAFML,Metastatic Breast Cancer,0.0,0.0,0.0,-1.1502225213990958,-0.4191460666509885,1.1502225213990958,0.8181818181818182,0.8699743018321302,1,depmap
RHXHGRAEPCAFML,Early Breast Cancer,0.0,0.0,0.0,-1.1502225213990958,-0.4191460666509885,1.1502225213990958,0.0,0.8699743018321302,1,depmap
FTALBRSUTCGOEG,Amyotrophic Lateral Sclerosis,0.0,0.0,0.0,0.0,0.0,0.552705146459485,1.0,0.552705146459485,0,genetics
KGFYHTZWPPHNLQ,Behcet syndrome,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
XSVMFMHYUFZWBK,Alzheimer disease,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
MNDBXUUTURYVHR,plaque psoriasis,0.0,0.0,0.0,0.0,0.0,0.1475191485167843,1.0,0.1475191485167843,0,genetics
MNDBXUUTURYVHR,"Depressive Disorder, Major",0.0,0.0,0.0,0.0,0.0,0.6471491402398376,1.0,0.6471491402398376,0,genetics
ZKMNUMMKYBVTFN,Chronic pain,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
KFQYTPMOWPVWEJ,Alzheimer disease,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
HMABYWSNWIZPAG,Cancer,0.0,0.18237923928348632,0.18237923928348632,0.0,0.0,0.6815463541165917,1.0,0.6815463541165917,0,genetics
HFNKQEVNSGCOJV,myelofibrosis,1.0,0.0,1.0,0.0,0.0,0.607930797611621,1.0,0.607930797611621,0,genetics
DEVSOMFAQLZNKR,myelofibrosis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,genetics
DEVSOMFAQLZNKR,Endometrial Cancer,0.0,0.0,0.0,-1.8902836463964447,0.25196010421211334,1.8902836463964447,1.0,0.6839221473130737,1,depmap
DEVSOMFAQLZNKR,Acute Myeloid Leukemia,0.0,0.0,0.0,-2.309642253003175,-0.16739850239461695,2.309642253003175,0.8,0.4559480982087158,1,depmap
RYMZZMVNJRMUDD,Primary Sclerosing Cholangitis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,genetics
RYMZZMVNJRMUDD,Cirrhosis,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
MFFMDFFZMYYVKS,Type 1 Diabetes,0.0,0.0,0.0,0.0,0.0,0.846742479705901,1.0,0.846742479705901,0,genetics
FBOUYBDGKBSUES,ureteral stent-related symptoms,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
LXMSZDCAJNLERA,Rheumatoid Arthritis,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0,genetics
LXMSZDCAJNLERA,Heart Failure With Preserved Ejection Fraction,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
GGCSSNBKKAUURC,Pain Management,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
NCEXYHBECQHGNR,Rheumatoid Arthritis,0.0,0.0,0.0,0.0,0.0,0.2645714831205775,0.5,0.2645714831205775,0,genetics
NCEXYHBECQHGNR,Metastatic Colorectal Cancer,0.0,0.0,0.0,-0.04199173803808508,0.061680530430540614,0.04199173803808508,0.0,0.0,1,depmap
WINHZLLDWRZWRT,Cancer,0.0,0.9915036892274586,0.9915036892274586,0.0,0.0,0.9701286179166936,1.0,0.9701286179166936,0,genetics
WINHZLLDWRZWRT,renal cell carcinoma,0.0,0.0,0.0,-0.19830595276128432,-0.0008794337298736188,0.19830595276128432,1.0,0.6517524759394587,1,depmap
WINHZLLDWRZWRT,GIST,0.0,0.0,0.0,0.0,0.0,0.908559202751775,1.0,0.908559202751775,0,genetics
JYTNQNCOQXFQPK,insomnia,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0,genetics
WOXKDUGGOYFFRN,erectile dysfunction,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
WOXKDUGGOYFFRN,Duchenne Muscular Dystrophy,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0,genetics
HWGQMRYQVZSGDQ,Prostate Cancer,0.0,0.0,0.0,-0.2448589443743246,-0.03557390545444197,0.2448589443743246,0.5714285714285714,0.0,1,depmap
NKANXQFJJICGDU,hot flashes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
NKANXQFJJICGDU,Infertility,0.0,0.0,0.0,0.0,0.0,0.8203188616692642,0.0,0.8203188616692642,0,genetics
NKANXQFJJICGDU,Diffuse Large B Cell Lymphoma,0.0,0.0,0.0,-0.0344851096508971,0.018446880592354768,0.0344851096508971,0.0,0.0,1,depmap
DRHKJLXJIQTDTD,ureteral stent-related symptoms,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
ZISJNXNHJRQYJO,Atopic Dermatitis,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,genetics
UEJJHQNACJXSKW,Multiple Myeloma,0.0,0.0,0.0,0.0,0.0,0.4255515583281347,1.0,0.4255515583281347,0,genetics
UEJJHQNACJXSKW,Hepatocellular Carcinoma,0.0,0.0,0.0,-2.105103306048326,-0.0041194802907282835,2.105103306048326,1.0,0.0,1,depmap
